customer_id,recency,frequency,monetary,cluster
99171,258,1,1578254.0,0
23440,957,2,538750.0,3
63685,851,1,221154.0,3
15969,70,1,168032.0,0
61162,96,1,558432.0,0
21453,459,2,507635.0,0
24595,202,2,442617.0,0
34305,932,2,1442165.0,3
90794,2217,1,1017069.0,3
3438,270,1,247208.0,0
68937,429,2,552363.0,0
24293,35,2,975290.0,0
37837,155,1,345762.0,0
77050,2193,1,317289.0,3
92385,1253,1,441506.0,3
86419,139,1,1236554.0,0
69416,972,1,203514.0,3
75714,47,1,359808.0,0
92567,1500,1,350119.0,3
89335,292,2,482101.0,0
32186,289,1,318183.0,0
30597,517,1,325408.0,0
78465,234,1,801080.0,0
7463,386,1,158561.0,0
99929,1115,1,343481.0,3
62441,262,1,499267.0,0
14094,376,2,306851.0,0
84624,150,2,827022.0,0
46016,1689,1,153409.0,3
97339,539,1,936684.0,0
15903,150,1,118155.0,0
85460,167,1,101094.0,0
79522,1110,1,622222.0,3
5233,729,1,103377.0,0
90878,1323,1,343580.0,3
9143,732,2,1821292.0,0
28113,474,3,932661.0,0
13421,881,2,644021.0,3
42369,126,2,1639380.0,0
73179,280,4,4783216.0,0
11487,63,4,1727733.0,0
55431,184,4,2302431.0,0
1445,1098,1,318097.0,3
17089,199,4,4023937.0,0
36972,1975,1,365226.0,3
75579,637,2,416530.0,0
14207,367,3,1626056.0,0
56953,2003,1,368124.0,3
90263,376,1,215475.0,0
98407,694,1,504228.0,0
6162,116,7,6427344.0,0
86425,859,2,414236.0,3
71855,1638,1,278434.0,3
34439,1470,1,136893.0,3
77529,376,1,261959.0,0
97244,299,3,2899254.0,0
57989,1366,1,342011.0,3
84037,722,1,280496.0,0
2767,693,1,3018527.0,0
57450,1119,1,231454.0,3
27536,1758,1,298599.0,3
74739,1875,1,543616.0,3
26389,377,1,837174.0,0
72807,1048,1,169181.0,3
81385,1224,1,271784.0,3
43417,2150,1,163124.0,3
19028,734,1,783333.0,0
38065,392,1,498390.0,0
53373,1449,1,576100.0,3
13944,800,2,2814009.0,3
99588,677,1,150828.0,0
46516,1443,1,407764.0,3
53690,496,4,1214818.0,0
60889,1645,1,3940520.0,3
61649,1196,1,343942.0,3
78632,104,6,2858376.0,0
61173,560,1,589333.0,0
38366,246,1,569463.0,0
92866,112,1,201403.0,0
21961,928,2,335067.0,3
34826,553,2,402772.0,0
71376,0,2,1278169.0,0
23187,675,1,174281.0,0
89343,287,1,389442.0,0
96561,548,1,153592.0,0
7814,806,1,300933.0,3
84249,407,1,79366.0,0
43699,858,1,140948.0,3
63771,384,4,2502904.0,0
84435,85,1,756111.0,0
66296,302,3,3893918.0,0
35709,899,1,413013.0,3
55687,1991,1,393752.0,3
63355,416,2,503860.0,0
9781,1681,1,467913.0,3
53768,630,1,140662.0,0
69500,424,2,1608479.0,0
45144,306,1,902674.0,0
69368,251,1,761608.0,0
60610,181,1,272058.0,0
73369,497,1,467787.0,0
67023,1489,1,3275608.0,3
4272,85,2,560850.0,0
91286,335,2,604610.0,0
8320,92,2,938251.0,0
87836,461,2,890063.0,0
86304,346,1,468058.0,0
30592,2021,1,356609.0,3
22747,1443,1,313408.0,3
38528,211,1,5278023.0,0
43980,426,2,636769.0,0
24783,573,1,337936.0,0
25499,313,1,275836.0,0
15047,248,2,618033.0,0
1065,2128,1,325159.0,3
12351,413,1,481145.0,0
3505,28,1,313200.0,0
91791,132,1,94321.0,0
34940,330,3,869665.0,0
63265,825,1,256481.0,3
73761,581,1,206228.0,0
83880,1095,1,351466.0,3
53246,594,1,4455869.0,0
99413,1565,1,1200606.0,3
96327,1233,1,2936934.0,3
65567,1731,1,289533.0,3
79432,623,1,169381.0,0
10037,1884,1,81111.0,3
7787,1415,1,277827.0,3
65155,1023,1,378117.0,3
88394,883,1,251506.0,3
79666,189,1,303293.0,0
72668,147,1,788115.0,0
9926,953,1,243062.0,3
46301,445,1,203560.0,0
22355,946,1,1051968.0,3
91681,740,1,177407.0,0
40384,270,1,401937.0,0
61582,255,1,1103065.0,0
1221,2011,1,127876.0,3
79944,1629,1,771486.0,3
50015,742,2,700039.0,0
93114,1366,1,238608.0,3
80707,386,1,290525.0,0
15700,371,1,535598.0,0
70996,682,2,1491441.0,0
38650,904,1,209008.0,3
70164,196,2,967747.0,0
8058,553,2,1790293.0,0
82298,1061,2,724874.0,3
88682,546,1,317791.0,0
15477,296,3,666237.0,0
70666,1485,1,380630.0,3
25791,1427,1,553513.0,3
73498,377,1,163199.0,0
92298,750,1,165135.0,0
90032,449,2,1756492.0,0
78727,1366,1,1458178.0,3
21124,737,2,491063.0,0
46470,1182,1,274521.0,3
24262,1841,1,137592.0,3
41161,1834,1,169982.0,3
76249,1475,1,260613.0,3
4976,735,1,333763.0,0
99971,1098,1,261471.0,3
88751,188,2,1059594.0,0
13166,1610,1,213563.0,3
78694,660,1,410792.0,0
86053,253,3,1821826.0,0
73401,1716,1,350487.0,3
68860,715,2,5306238.0,0
67779,2164,1,80302.0,3
11022,346,1,417033.0,0
51185,143,1,260195.0,0
90176,1415,1,325617.0,3
29385,527,1,1474454.0,0
73560,1652,1,198712.0,3
28572,102,2,388027.0,0
89079,99,5,1786874.0,0
43059,209,3,1222266.0,0
5522,218,3,2510939.0,0
40014,675,3,955387.0,0
74516,663,2,1445112.0,0
7209,252,1,273421.0,0
37554,195,1,688149.0,0
46949,27,1,164929.0,0
26638,21,2,710958.0,0
77517,167,6,1319206.0,0
4200,1141,1,346840.0,3
77242,629,1,223689.0,0
58537,42,2,1743092.0,0
79917,85,1,899180.0,0
15049,1107,2,287456.0,3
33460,177,2,1932428.0,0
4644,629,1,372862.0,0
35658,1351,1,270774.0,3
33474,352,2,714835.0,0
84728,232,3,1354669.0,0
68833,313,2,1084185.0,0
56041,666,1,529308.0,0
56493,745,2,1050161.0,0
31004,292,1,129193.0,0
2444,400,1,132139.0,0
57298,463,1,2825494.0,0
77188,414,1,721313.0,0
42932,133,1,2659490.0,0
85151,0,1,369489.0,0
97317,1324,1,219102.0,3
80674,36,3,2695921.0,0
96078,118,1,269791.0,0
17283,1196,1,140040.0,3
15792,999,1,89506.0,3
61821,95,1,223686.0,0
57250,171,1,151309.0,0
39015,603,2,583081.0,0
21520,279,1,711116.0,0
51046,316,1,135330.0,0
99632,2209,1,277461.0,3
91710,495,1,320967.0,0
3316,918,1,166246.0,3
5821,218,1,199301.0,0
39059,1962,1,331985.0,3
26635,697,1,192100.0,0
66784,83,1,143168.0,0
44445,110,1,366686.0,0
81417,166,1,519369.0,0
28344,429,1,397705.0,0
47557,518,1,300510.0,0
8834,274,1,269510.0,0
12376,29,1,397574.0,0
13415,162,1,148059.0,0
85232,150,1,206351.0,0
17313,1917,1,1065219.0,3
87044,99,1,686229.0,0
93513,812,1,618340.0,3
699,0,1,254297.0,0
14483,1642,1,367161.0,3
93499,436,1,225640.0,0
